elevation_deg,slant_range_km,doppler_proxy,time_index,rain_mm_hr,humidity_pct,temperature_c
36.83591010202581,933.7766003905144,6.002668319653501,0.3936355202774421,18.682040923334924,64.97691706103373,26.499915549498517
85.81071604484288,601.468556142886,0.5478875089238171,0.4734356593750214,16.645604811570163,82.2722740758816,-0.7744002200644218
67.21948505396944,645.8955523957775,2.904015437647124,0.8545473932021803,8.807695625143003,69.38667464594332,7.331984718494308
55.88597115674811,710.9213878819528,4.206312959390541,0.34000438605989214,30.363333505074397,35.83118081782575,23.164031842890914
18.261584437607105,1466.3796003504883,7.1222684195420785,0.8696496848121713,23.831208025431444,42.99061657484888,14.104467226223996
18.259534228577223,1466.471282963241,7.122352510826298,0.08813443097669149,43.28504961620018,45.35297288216434,26.928551931744693
9.937107034296954,1936.0216446703687,7.387483285629162,0.7767984372086307,1.6054790241029127,48.05049775513914,38.060395061142984
78.62497239086949,610.9593887635428,1.4792255249483548,0.8475476330547363,32.193396377756315,69.57823743653529,-4.172665614240126
56.09477599817275,709.382092028166,4.183655879159834,0.18181765283733875,38.14744392557806,65.27760458777755,25.478385819903046
65.18616911266386,655.0543948084169,3.1475340205049434,0.43034653237220044,37.974328459415354,44.221202685494625,1.5172077816057268
6.7496820151432075,2177.9593692973513,7.448018319438029,0.16549977466365562,44.30369835477626,34.7288390418981,10.72383637037846
87.44233743376952,600.5467407203514,0.3346860665272704,0.7066041289942178,36.4516871414747,42.000254313230265,-8.356863710243008
75.75762446803584,617.3195077589507,1.8451823496415383,0.5353477680616567,46.39050308238482,98.90669188330223,-3.204630885365053
23.048824407653473,1277.5190089939174,6.901286692868013,0.635323346708321,16.632829991044574,62.79828648540306,5.988864452444984
20.455122212603552,1373.8489004005664,7.027096553486616,0.19648696695621115,25.160470837577154,90.71418532914788,7.099290264399247
20.589383337541875,1368.5303795822038,7.020935358142526,0.21174586205241952,0.7039831641445338,89.41267266681903,34.97926082310479
30.860590651560706,1054.6151880130546,6.438134461099871,0.04149732550990637,0.34787936516456064,65.80636902240116,27.090645463325757
49.60429668874021,764.6713137230572,4.860470928324316,0.3220675351957297,12.006331022575994,79.46813959223805,38.60914840935205
41.71532658457984,857.4243285892571,5.598451551581555,0.559744661333675,5.040359856954263,43.49264072888986,19.953575516762026
29.754476916833564,1081.090489650334,6.511200292500895,0.8579349139973288,13.010568396787681,78.18776934488358,2.0856866045658986
57.007496051402256,702.8226669519581,4.083969798235135,0.6669274474586807,8.85216472641987,49.06692054843027,6.382751496082143
16.856978155423555,1531.6270061730759,7.177736960157951,0.43539632339975143,1.426001241932412,88.24434677279055,5.9917961645983535
29.832295125493545,1079.1800896967766,6.506138947839932,0.9531201143941378,45.46520732030247,35.860689317623695,6.324716383162581
36.14075667996379,946.1302142318991,6.056779212006711,0.7192452005758319,0.41115656944457624,84.11970710196942,23.648208655590786
43.76594865844805,830.0790993344281,5.416285851398299,0.93016520286255,36.80410721685427,36.99558345980337,16.54039640452081
71.73995671840616,628.8823494901744,2.349977046352778,0.5275879732721657,7.607394345975827,91.68324658260163,9.271208904332216
21.972271483460577,1315.9038864216568,6.955237787301859,0.2589042747931396,45.61148109998,51.29431626945026,-2.54551156356417
48.709927265156985,773.6221833129084,4.949036185722816,0.052826686364721986,44.63979697949429,75.80753553814023,-8.893041852892704
55.35523835327361,714.9001340844143,4.263649779036907,0.7260848514838505,32.695057318462865,64.12515950341958,0.9417338793846302
8.948285081199806,2006.903562233387,7.408718514842194,0.12130299800553412,33.611707490030255,55.64122016836373,-4.626429801565937
56.64131241162226,705.4215683642906,4.124089802530125,0.3027751282719672,0.26695709848442717,75.18092832284475,29.27225154261197
19.49455051341978,1413.0335764579017,7.0700492677050875,0.5324709078838974,49.2435783056801,96.32660863858666,-4.375102109305731
10.529385403748758,1895.2817067404592,7.373709860583044,0.5644165877797477,43.89163017879072,32.88888231622353,26.21141186534181
85.65527066653333,601.5797873314423,0.5681788541027333,0.600583196987136,44.7553112865046,94.3196999118173,9.28293448880413
87.07872281133754,600.7134011615199,0.3822286350128259,0.16625533034970064,32.962226852543594,72.63571585147095,-6.3310805128112015
73.7137745898992,622.8030545826387,2.10326964114895,0.37973740482164875,17.239346432726826,86.51200105383367,30.63650247157929
30.89217037973651,1053.880333796204,6.436013058645763,0.6171942271169667,44.68243245452404,56.87124674039943,18.981528511830668
13.302129690542628,1720.656262057263,7.298777408477317,0.9698188646337847,14.575846407559617,63.02900823863296,1.7880756431786526
63.15980725353334,665.1884690021507,3.3862768115152737,0.7276311376996887,28.135577167110142,90.81955262608147,34.7340587166334
42.41296196786611,847.8355789427033,5.537270812230769,0.9226037570939578,4.98654861719412,59.03935788668761,-7.737084306472427
15.3732499618062,1606.1407527830718,7.231644607485474,0.762212058314177,46.09778150663751,67.42616967243595,0.09098040988814482
47.090037359457966,790.7681356593703,5.106361754034385,0.5917169688924004,7.038522888560666,31.413644615903305,27.60234639029305
7.923024294793564,2084.30839707384,7.4284061340578535,0.19202336913634455,11.244840286520363,41.10186040866296,25.468896515494457
82.29223417669648,604.9938402819362,1.0059037593237377,0.666685651892513,27.906707906410748,74.91805555823598,4.463584686223902
26.99629843600144,1153.8433558874513,6.682768891115645,0.6233795659599071,38.204650010649075,80.1883830744714,-6.898756232360844
61.31439417008847,675.3460125455813,3.600023404995934,0.6024691704572664,30.967565296814946,70.78206557491495,32.90390361124719
31.49544146759993,1040.0589683973735,6.395112992793371,0.48978586798824075,11.606695640007809,40.031702539292745,5.684881903495128
49.20578180011392,768.6157668640117,4.900081583966965,0.5286566039892756,0.04715212637451671,61.17838000044844,-0.2143292535867385
51.47037374417877,747.1026815028918,4.671894158004226,0.33444252711810407,37.85752901537196,54.85663364542329,15.803091118048854
20.712628719669798,1363.681622494898,7.01524573312055,0.5193126926423032,49.26036629555469,64.69629408245618,35.51135996412236
87.41469335998748,600.5586318727837,0.338301023439431,0.19755590567847825,40.49565601530452,90.92303241878659,-7.8226711078312325
70.88628998569473,631.7584116016797,2.455830012043224,0.8051743973603768,23.010330907830767,84.31030070610564,28.290204401544386
84.85741003295607,602.2150938150353,0.6722599843282262,0.1857769546987078,45.18836306995533,35.879265097241124,18.623661396935447
81.06032478635015,606.7326683212132,1.1654585618506073,0.08496628988946642,20.4923836559175,92.3216438442195,11.272455827590846
55.82149819894224,711.3996330257341,4.213297543415204,0.43624602635715737,26.246704212173377,63.02370058048765,27.204022205253004
83.35930997696494,603.7006999689802,0.8673194237152603,0.6583074395060619,23.856488369784163,82.07035014201989,38.29122122208162
12.521862674413157,1767.2161720377549,7.321600109706267,0.43771682493354136,22.381193633276247,39.80274618850465,1.4603105581345517
21.65854330562734,1327.5066250428417,6.9704989553309415,0.2767541319513086,38.75953846469529,76.95036679949337,-2.817631746394019
8.844319557395735,2014.5689260040554,7.4108231090338474,0.5581711838904407,26.338445363474598,46.54282123266206,35.64408726113485
32.653078114877474,1014.650954577653,6.314646936503419,0.34700233541219994,15.835856101260804,60.6866627998652,23.44765387286518
38.03756962360597,913.3468702458808,5.907051649557888,0.9328676901266331,12.907908382923916,31.18040090574731,11.899301078098297
28.064667700781154,1124.4585851106012,6.618128660951125,0.9226451396035721,1.8873658483716693,40.61274465513332,18.662978513214156
75.44268827791399,618.111959422602,1.8851122174583603,0.5023718199720955,29.1597580941523,36.445634518653385,27.2806952588122
35.32403276895509,961.170657259509,6.119213515233332,0.3278839940182585,11.49807077005171,46.78209210567809,28.651594935285857
28.879433323427364,1103.0899031582385,6.567284608599884,0.7371324139566391,7.406696100819154,37.00126630170256,35.99470904094823
51.12916706845112,750.2071135397964,4.706751020781493,0.03671294348306664,32.691498191383886,78.43370186336934,11.342139444781132
16.978559122854826,1525.7817658038746,7.173105739184953,0.47476900604365124,34.06046289107744,32.032793154645354,4.67054550096975
73.18674336409337,624.3496246392315,2.169399645596984,0.33632339427033353,37.607744612883295,73.24183504374986,21.983213339492096
11.33680471278052,1841.7490110295303,7.353664407032828,0.9205358851025547,25.178844816929573,39.849548157790196,10.78639496397652
88.88538961104398,600.1037750293808,0.14589295628816498,0.012003027272682543,44.70273026019433,96.16130200245279,19.729922697448895
70.64080539021587,632.6136959515497,2.4861697159171365,0.5528148757183491,46.81713766991139,95.3165851176898,10.999289922797509
21.890832930404656,1318.8972756927665,6.959219388055454,0.740663581066626,40.36854698962447,45.785217176467384,-2.350210666091276
5.469379955506204,2286.5329252225647,7.465854586225818,0.48501798752404124,31.77967410040936,73.00949087561207,13.471337582947921
74.3142214186609,621.1079117737745,2.027711155244948,0.08540303016272166,15.186047679559433,31.96037236307209,24.545891097051637
65.08287422704745,655.5461668235348,3.1598018327374344,0.9724613900279022,49.14724608101106,95.22519801358219,29.964190383382494
66.96560928348393,646.9858458763838,2.934626803766896,0.5180104313760979,13.706808359596916,66.60911157341968,14.666313839827342
70.55797946830539,632.9051381225236,2.4963959910895515,0.6141862443190114,10.132846099521553,33.02562059924453,-1.7381054894799544
11.29379539739768,1844.54333176125,7.354769039629309,0.23660978270750732,22.107705689329137,53.97499951056962,10.73438548247158
35.469586926263176,958.4474963673106,6.108177341872328,0.4834980851068038,2.842028535619423,35.379462330286394,29.31469644208491
14.848870059636026,1633.9367015039968,7.249538671182922,0.42914949195832186,48.92472323358954,57.50611075613519,10.642963530853642
78.36379119942545,611.4759616931069,1.512727020433702,0.07489584200198374,29.42167782082124,76.89484395129261,24.826539680211113
57.980340780342424,696.1262804757316,3.9765766027118663,0.10616035354746722,27.847604583208764,62.892293562900775,15.360684083904488
33.12633211247518,1004.6681368838217,6.2810073712085615,0.8374725196187746,32.78981399498599,56.86055223036181,2.061156255469834
10.402459774312009,1903.9061112920224,7.3767279000792705,0.23981995220659025,24.851182388860334,38.34099318783254,29.80752540115372
31.433497345831288,1041.4593926488628,6.399345366617519,0.19495827149863054,1.6031758547270791,47.145733198555945,-5.789327296465649
32.6405823722735,1014.9176497330686,6.31552932387915,0.5049114512501393,30.61556444201984,37.01003014168458,16.24451413775753
67.01652515873545,646.7659852930528,2.9284921625804468,0.7687471313625129,35.80869384782153,86.52491121596626,0.4445517121702469
59.192385065193115,688.1935161055908,3.841177657508465,0.06194651857898792,20.837453031202656,39.46678795893058,-6.646718572931217
80.41308311898776,607.7529564336191,1.2490769743613706,0.5768079196382558,37.86477860355964,71.67613565842254,15.146696854162442
45.13826863876569,813.139055076278,5.290487275133619,0.11921044284057336,11.35006496692103,53.99182895121921,14.97810779674618
15.165510904755644,1617.058387489317,7.238806079639269,0.03646105082561846,11.063829553309201,45.81848692586284,25.34504508378604
65.62580691395458,652.9904356105008,3.095206513426089,0.05274395216221739,8.070849384378697,74.76279076444726,27.237534652595244
69.66672913243629,636.1337738363354,2.606101591472661,0.8341641082084413,18.59973798945809,61.990161656385844,26.389574434644842
52.70856179340718,736.2252903410144,4.544021435377315,0.11797248362806156,42.35060176945418,58.010182709919135,10.477936645837751
70.53221029613768,632.9961092273616,2.49957657265278,0.04515136441229195,41.39560310745322,71.4996403424555,21.584489361328128
46.97262569097321,792.059573822663,5.117607768014846,0.4378998871429123,19.14121039817519,64.38873399430005,18.847262132198015
49.432290497469495,766.3652488769085,4.877596554261052,0.8439934719420248,29.455936799011827,51.24389459860926,11.078087805845978
41.34098656047672,862.6959788376098,5.630938566348231,0.26240837648930193,36.04081582374578,69.13429014356763,19.86063470929966
7.160625773248091,2144.532768496105,7.441504479596184,0.4217126175259164,12.06033873140115,76.86490035854862,37.36239383531313
