elevation_deg,slant_range_km,doppler_proxy,time_index,rain_mm_hr,humidity_pct,temperature_c,fspl_db,atmospheric_loss_db,total_path_loss_db,excess_loss_db
36.83591010202581,933.7766003905144,6.002668319653501,0.3936355202774421,18.682040923334924,64.97691706103373,26.49991554949852,158.703313350413,3.7096132461011924,162.41292659651418,3.709613246101185
85.81071604484288,601.468556142886,0.5478875089238171,0.4734356593750214,16.645604811570163,82.2722740758816,-0.7744002200644218,154.88271217679159,2.338270096883789,157.22098227367536,2.3382700968837753
67.21948505396944,645.8955523957775,2.904015437647124,0.8545473932021803,8.807695625143003,69.38667464594332,7.331984718494308,155.50169949691474,2.34536334613699,157.84706284305173,2.345363346136992
55.88597115674811,710.9213878819528,4.206312959390541,0.3400043860598921,30.3633335050744,35.83118081782575,23.164031842890918,156.33488521763252,3.0229501444310163,159.35783536206353,3.0229501444310074
18.261584437607105,1466.3796003504883,7.122268419542079,0.8696496848121713,23.831208025431444,42.99061657484888,14.104467226223996,162.6233818219643,6.859144907532442,169.48252672949675,6.859144907532453
18.259534228577223,1466.471282963241,7.122352510826298,0.0881344309766914,43.28504961620018,45.35297288216434,26.928551931744693,162.62392487381936,7.248913947516613,169.87283882133596,7.2489139475165985
9.937107034296954,1936.0216446703687,7.387483285629162,0.7767984372086307,1.6054790241029129,48.05049775513914,38.06039506114298,165.036657784449,11.621806921552638,176.65846470600164,11.621806921552633
78.62497239086949,610.9593887635428,1.4792255249483548,0.8475476330547363,32.193396377756315,69.57823743653529,-4.172665614240126,155.01870047851065,2.6839406048170273,157.70264108332768,2.6839406048170247
56.09477599817275,709.382092028166,4.183655879159834,0.1818176528373387,38.14744392557806,65.27760458777755,25.47838581990305,156.31605803128792,3.1726994174373875,159.48875744872532,3.1726994174374
65.18616911266386,655.0543948084169,3.147534020504944,0.4303465323722004,37.97432845941536,44.22120268549463,1.5172077816057268,155.62400091045646,2.9629155045008337,158.5869164149573,2.9629155045008417
6.749682015143208,2177.9593692973517,7.448018319438029,0.1654997746636556,44.30369835477626,34.7288390418981,10.72383637037846,166.0594490876074,17.902732742364726,183.9621818299721,17.90273274236472
87.44233743376952,600.5467407203514,0.3346860665272704,0.7066041289942178,36.4516871414747,42.000254313230265,-8.356863710243008,154.86938990274507,2.731028095516913,157.60041799826197,2.731028095516905
75.75762446803584,617.3195077589507,1.8451823496415385,0.5353477680616567,46.39050308238482,98.90669188330224,-3.204630885365053,155.1086536407435,2.9912321089235046,158.099885749667,2.991232108923498
23.048824407653477,1277.5190089939174,6.901286692868013,0.635323346708321,16.632829991044574,62.79828648540306,5.988864452444984,161.4258010362542,5.441012599444494,166.8668136356987,5.441012599444491
20.455122212603552,1373.8489004005664,7.027096553486616,0.1964869669562111,25.160470837577154,90.71418532914788,7.099290264399247,162.05723302592577,6.226102178228766,168.28333520415453,6.226102178228757
20.589383337541875,1368.5303795822038,7.020935358142526,0.2117458620524195,0.7039831641445338,89.41267266681903,34.97926082310479,162.0235424688821,5.70125874580562,167.72480121468774,5.701258745805632
30.860590651560702,1054.6151880130546,6.438134461099871,0.0414973255099063,0.3478793651645606,65.80636902240116,27.09064546332576,159.76033404686626,3.9059659868264602,163.66630003369272,3.905965986826459
49.60429668874021,764.6713137230572,4.860470928324316,0.3220675351957297,12.006331022575994,79.46813959223805,38.60914840935205,156.967949579358,2.866222180803358,159.83417176016135,2.866222180803362
41.71532658457984,857.4243285892571,5.598451551581555,0.559744661333675,5.040359856954263,43.49264072888986,19.953575516762022,157.96236965718316,3.106382286053611,161.06875194323678,3.1063822860536163
29.754476916833564,1081.090489650334,6.511200292500895,0.8579349139973288,13.01056839678768,78.18776934488358,2.0856866045658986,159.97569455399417,4.290159195325162,164.26585374931935,4.290159195325174
57.007496051402256,702.8226669519581,4.083969798235135,0.6669274474586807,8.85216472641987,49.06692054843027,6.382751496082143,156.23536880874912,2.561567305485809,158.7969361142349,2.561567305485795
16.856978155423555,1531.627006173076,7.177736960157951,0.4353963233997514,1.426001241932412,88.24434677279055,5.9917961645983535,163.00151392389472,6.9254602040556925,169.92697412795042,6.925460204055696
29.832295125493545,1079.1800896967766,6.506138947839932,0.9531201143941378,45.46520732030247,35.860689317623695,6.324716383162581,159.96033210111864,4.929703625252253,164.89003572637088,4.929703625252245
36.14075667996379,946.1302142318992,6.056779212006711,0.7192452005758319,0.4111565694445762,84.11970710196942,23.648208655590786,158.81747185041382,3.399370081076343,162.21684193149017,3.3993700810763414
43.76594865844805,830.0790993344281,5.416285851398299,0.93016520286255,36.80410721685427,36.99558345980337,16.54039640452081,157.68084319330706,3.6274501085124746,161.30829330181953,3.627450108512477
71.73995671840616,628.8823494901744,2.349977046352778,0.5275879732721657,7.607394345975827,91.68324658260164,9.271208904332216,155.26984173214436,2.2581997775397067,157.52804150968407,2.2581997775397156
21.972271483460577,1315.9038864216568,6.955237787301859,0.2589042747931396,45.61148109998,51.29431626945026,-2.54551156356417,161.68293700806555,6.257567367840441,167.940504375906,6.257567367840437
48.709927265156985,773.6221833129084,4.949036185722816,0.0528266863647219,44.63979697949429,75.80753553814023,-8.893041852892704,157.06903190599525,3.5545703486471663,160.6236022546424,3.554570348647161
55.35523835327361,714.9001340844143,4.263649779036907,0.7260848514838505,32.695057318462865,64.12515950341958,0.9417338793846302,156.3833611868647,3.0849431325485788,159.46830431941328,3.084943132548574
8.948285081199806,2006.903562233387,7.408718514842194,0.1213029980055341,33.611707490030255,55.64122016836373,-4.626429801565937,165.3489836930383,13.530421601021233,178.87940529405952,13.530421601021231
56.64131241162226,705.4215683642906,4.124089802530125,0.3027751282719672,0.2669570984844271,75.18092832284475,29.27225154261197,156.26742829943856,2.3998473942060365,158.6672756936446,2.3998473942060343
19.49455051341978,1413.0335764579015,7.070049267705088,0.5324709078838974,49.2435783056801,96.32660863858666,-4.375102109305731,162.3015032496947,6.977969883642065,169.27947313333675,6.977969883642061
10.529385403748758,1895.2817067404592,7.373709860583044,0.5644165877797477,43.89163017879072,32.88888231622353,26.21141186534181,164.85192903276464,11.822356780196596,176.67428581296124,11.8223567801966
85.65527066653333,601.5797873314423,0.5681788541027333,0.600583196987136,44.7553112865046,94.3196999118173,9.28293448880413,154.88431833307965,2.9008701982634753,157.78518853134312,2.900870198263476
87.07872281133754,600.7134011615199,0.3822286350128259,0.1662553303497006,32.962226852543594,72.63571585147095,-6.3310805128112015,154.8718000288415,2.661846918289409,157.5336469471309,2.661846918289399
73.7137745898992,622.8030545826387,2.10326964114895,0.3797374048216487,17.239346432726826,86.51200105383367,30.63650247157929,155.18546829504436,2.428396470766293,157.61386476581066,2.4283964707663017
30.89217037973651,1053.880333796204,6.436013058645763,0.6171942271169667,44.68243245452404,56.87124674039943,18.981528511830668,159.75427962292275,4.78906459638923,164.543344219312,4.789064596389238
13.302129690542628,1720.656262057263,7.298777408477317,0.9698188646337847,14.575846407559617,63.02900823863296,1.7880756431786526,164.01233600379663,8.983922292254338,172.99625829605097,8.983922292254334
63.15980725353334,665.1884690021507,3.3862768115152737,0.7276311376996887,28.135577167110142,90.81955262608147,34.7340587166334,155.75734785937988,2.804187269552011,158.5615351289319,2.804187269552017
42.41296196786611,847.8355789427033,5.537270812230769,0.9226037570939578,4.98654861719412,59.03935788668761,-7.737084306472427,157.8646863672045,3.0650247425213073,160.92971110972582,3.0650247425213024
15.3732499618062,1606.1407527830718,7.231644607485474,0.762212058314177,46.09778150663751,67.42616967243595,0.0909804098881448,163.41412564922598,8.46610848285008,171.88023413207605,8.466108482850075
47.090037359457966,790.7681356593703,5.106361754034385,0.5917169688924004,7.038522888560666,31.413644615903305,27.60234639029305,157.25943683468614,2.8714272506329803,160.13086408531913,2.8714272506329905
7.923024294793564,2084.30839707384,7.428406134057853,0.1920233691363445,11.244840286520365,41.10186040866296,25.468896515494457,165.67769317999483,14.734202507004186,180.41189568699903,14.734202507004198
82.29223417669648,604.9938402819362,1.0059037593237377,0.666685651892513,27.906707906410748,74.91805555823598,4.463584686223902,154.93347267494198,2.576368847528032,157.50984152247003,2.5763688475280446
26.99629843600144,1153.8433558874513,6.682768891115645,0.6233795659599071,38.20465001064908,80.1883830744714,-6.898756232360844,160.54139068900304,5.1700301824640125,165.71142087146706,5.170030182464018
61.31439417008847,675.3460125455813,3.600023404995934,0.6024691704572664,30.967565296814943,70.78206557491495,32.90390361124719,155.88898041638282,2.8991595062235067,158.78813992260632,2.899159506223498
31.49544146759993,1040.0589683973735,6.395112992793371,0.4897858679882407,11.606695640007809,40.031702539292745,5.684881903495128,159.63961288171924,4.060392667814927,163.70000554953418,4.060392667814938
49.20578180011392,768.6157668640117,4.900081583966965,0.5286566039892756,0.0471521263745167,61.17838000044844,-0.2143292535867385,157.01263939730387,2.6427381263554,159.65537752365927,2.642738126355397
51.47037374417877,747.1026815028918,4.671894158004226,0.334442527118104,37.85752901537196,54.85663364542329,15.803091118048854,156.76605952010067,3.3137597718788103,160.07981929197948,3.313759771878807
20.7126287196698,1363.681622494898,7.01524573312055,0.5193126926423032,49.26036629555469,64.69629408245618,35.51135996412236,161.99271337280624,6.640020258234537,168.63273363104076,6.640020258234529
87.41469335998748,600.5586318727837,0.338301023439431,0.1975559056784782,40.49565601530452,90.9230324187866,-7.822671107831232,154.86956188638618,2.8119508540380234,157.6815127404242,2.811950854038031
70.88628998569473,631.7584116016797,2.455830012043224,0.8051743973603768,23.010330907830767,84.31030070610564,28.290204401544383,155.30947427807735,2.5768986053199257,157.88637288339726,2.5768986053199114
84.85741003295607,602.2150938150353,0.6722599843282262,0.1857769546987078,45.18836306995533,35.879265097241124,18.623661396935447,154.893486344344,2.911850374294079,157.8053367186381,2.91185037429409
81.06032478635015,606.7326683212132,1.1654585618506073,0.0849662898894664,20.4923836559175,92.3216438442195,11.272455827590846,154.95840120247448,2.4344414304894575,157.39284263296395,2.4344414304894713
55.82149819894224,711.3996330257341,4.213297543415204,0.4362460263571573,26.246704212173377,63.02370058048765,27.204022205253004,156.34072635283945,2.9424618827503357,159.2831882355898,2.9424618827503366
83.35930997696494,603.7006999689802,0.8673194237152603,0.6583074395060619,23.856488369784163,82.07035014201989,38.29122122208162,154.91488720449223,2.490638620526614,157.40552582501886,2.4906386205266244
12.521862674413155,1767.2161720377549,7.321600109706267,0.4377168249335413,22.381193633276247,39.80274618850465,1.4603105581345517,164.24424715984367,9.672200051204765,173.91644721104842,9.672200051204754
21.65854330562734,1327.5066250428415,6.9704989553309415,0.2767541319513086,38.75953846469529,76.95036679949337,-2.817631746394019,161.75918755934657,6.194152641183022,167.9533402005296,6.194152641183024
8.844319557395735,2014.5689260040556,7.410823109033847,0.5581711838904407,26.3384453634746,46.54282123266206,35.64408726113485,165.3820962330729,13.534881472619674,178.91697770569257,13.534881472619674
32.653078114877474,1014.650954577653,6.314646936503419,0.3470023354121999,15.835856101260804,60.6866627998652,23.44765387286518,159.42478698218736,4.023503008666332,163.44828999085368,4.023503008666324
38.03756962360597,913.3468702458808,5.907051649557888,0.9328676901266332,12.907908382923916,31.18040090574731,11.899301078098295,158.51116851487149,3.5039732246061774,162.01514173947766,3.5039732246061703
28.064667700781158,1124.4585851106012,6.618128660951125,0.922645139603572,1.887365848371669,40.61274465513332,18.66297851321416,160.31732290811271,4.288835141352606,164.6061580494653,4.2888351413525925
75.44268827791399,618.111959422602,1.8851122174583603,0.5023718199720955,29.1597580941523,36.445634518653385,27.2806952588122,155.119796547203,2.6495313595026935,157.7693279067057,2.649531359502703
35.32403276895509,961.170657259509,6.119213515233332,0.3278839940182585,11.49807077005171,46.78209210567809,28.651594935285857,158.95446369918142,3.688972717282917,162.64343641646434,3.6889727172829225
28.879433323427364,1103.0899031582385,6.567284608599884,0.7371324139566391,7.406696100819154,37.00126630170256,35.99470904094823,160.1506718045843,4.289194181353276,164.4398659859376,4.289194181353281
51.12916706845112,750.2071135397964,4.706751020781493,0.0367129434830666,32.691498191383886,78.43370186336934,11.342139444781132,156.80207717361355,3.2226660384699324,160.02474321208348,3.2226660384699244
16.978559122854826,1525.7817658038746,7.173105739184953,0.4747690060436512,34.06046289107744,32.032793154645354,4.67054550096975,162.96830202558533,7.530200131517389,170.4985021571027,7.530200131517375
73.18674336409337,624.3496246392315,2.169399645596984,0.3363233942703335,37.607744612883295,73.24183504374986,21.983213339492096,155.2070107155336,2.8414675815663966,158.04847829710002,2.8414675815664054
11.33680471278052,1841.7490110295305,7.353664407032828,0.9205358851025548,25.178844816929573,39.8495481577902,10.78639496397652,164.60306252289098,10.677758128350744,175.28082065124173,10.677758128350746
