elevation_deg,slant_range_km,doppler_proxy,time_index,frequency_ghz,rain_mm_hr,humidity_pct,temperature_c,excess_loss_db
36.83591010202581,933.7766003905144,6.002668319653501,0.0,2.2,19.681776013872103,52.41844910800191,14.983512186452671,0.0848931772107574
36.83591010202581,933.7766003905144,6.002668319653501,0.0,8.4,19.681776013872103,52.41844910800191,14.983512186452671,0.3241375857138012
36.83591010202581,933.7766003905144,6.002668319653501,0.0,12.5,19.681776013872103,52.41844910800191,14.983512186452671,0.4823475977883946
85.81071604484288,601.468556142886,0.5478875089238171,0.0002000400080016,2.2,23.67178296875107,49.9747257738842,27.337338625629712,0.0584942931438093
85.81071604484288,601.468556142886,0.5478875089238171,0.0002000400080016,8.4,23.67178296875107,49.9747257738842,27.337338625629712,0.22334184654909
85.81071604484288,601.468556142886,0.5478875089238171,0.0002000400080016,12.5,23.67178296875107,49.9747257738842,27.337338625629712,0.3323539383170983
67.21948505396944,645.8955523957775,2.904015437647124,0.0004000800160032,2.2,42.72736966010902,40.5692347501716,18.133339032816657,0.102364961681974
67.21948505396944,645.8955523957775,2.904015437647124,0.0004000800160032,8.4,42.72736966010902,40.5692347501716,18.133339032816657,0.3908480355129919
67.21948505396944,645.8955523957775,2.904015437647124,0.0004000800160032,12.5,42.72736966010902,40.5692347501716,18.133339032816657,0.5816191004657617
55.88597115674811,710.9213878819528,4.206312959390541,0.0006001200240048,2.2,17.00021930299461,66.43600020608928,-5.8348708444101804,0.0587208670880462
55.88597115674811,710.9213878819528,4.206312959390541,0.0006001200240048,8.4,17.00021930299461,66.43600020608928,-5.8348708444101804,0.2242069470634493
55.88597115674811,710.9213878819528,4.206312959390541,0.0006001200240048,12.5,17.00021930299461,66.43600020608928,-5.8348708444101804,0.3336412902729901
18.261584437607105,1466.3796003504883,7.122268419542079,0.0008001600320064,2.2,43.48248424060856,58.59744963051773,-0.7209881608222304,0.318667795976661
18.261584437607105,1466.3796003504883,7.122268419542079,0.0008001600320064,8.4,43.48248424060856,58.59744963051773,-0.7209881608222304,1.21673158463816
18.261584437607105,1466.3796003504883,7.122268419542079,0.0008001600320064,12.5,43.48248424060856,58.59744963051773,-0.7209881608222304,1.8106124771401195
18.259534228577223,1466.471282963241,7.122352510826298,0.001000200040008,2.2,4.406721548834574,81.94205953944022,0.9664092015459572,0.0856649398434524
18.259534228577223,1466.471282963241,7.122352510826298,0.001000200040008,8.4,4.406721548834574,81.94205953944022,0.9664092015459572,0.3270843157659091
18.259534228577223,1466.471282963241,7.122352510826298,0.001000200040008,12.5,4.406721548834574,81.94205953944022,0.9664092015459572,0.4867326127468885
9.937107034296954,1936.0216446703687,7.387483285629162,0.0012002400480096,2.2,38.83992186043154,31.926574828923496,2.893212682242245,0.4908450664477017
9.937107034296954,1936.0216446703687,7.387483285629162,0.0012002400480096,8.4,38.83992186043154,31.926574828923496,2.893212682242245,1.8741357082548609
9.937107034296954,1936.0216446703687,7.387483285629162,0.0012002400480096,12.5,38.83992186043154,31.926574828923496,2.893212682242245,2.7888924229983054
78.62497239086949,610.9593887635428,1.4792255249483548,0.0014002800560112,2.2,42.377381652736815,68.63207565330758,18.27016959752521,0.1018545248992974
78.62497239086949,610.9593887635428,1.4792255249483548,0.0014002800560112,8.4,42.377381652736815,68.63207565330758,18.27016959752521,0.3888990950700449
78.62497239086949,610.9593887635428,1.4792255249483548,0.0014002800560112,12.5,42.377381652736815,68.63207565330758,18.27016959752521,0.5787188914732811
56.09477599817275,709.382092028166,4.183655879159834,0.0016003200640128,2.2,9.090882641866935,75.77693271069367,15.198288991269674,0.0419931448337017
56.09477599817275,709.382092028166,4.183655879159834,0.0016003200640128,8.4,9.090882641866935,75.77693271069367,15.198288991269674,0.1603374620923155
56.09477599817275,709.382092028166,4.183655879159834,0.0016003200640128,12.5,9.090882641866935,75.77693271069367,15.198288991269674,0.2385974138278505
65.18616911266386,655.0543948084169,3.147534020504944,0.0018003600720144,2.2,21.51732661861002,75.56919415129842,0.1580019182104468,0.0657281484732501
65.18616911266386,655.0543948084169,3.147534020504944,0.0018003600720144,8.4,21.51732661861002,75.56919415129842,0.1580019182104468,0.2509620214433185
65.18616911266386,655.0543948084169,3.147534020504944,0.0018003600720144,12.5,21.51732661861002,75.56919415129842,0.1580019182104468,0.3734553890525574
6.749682015143208,2177.959369297352,7.448018319438029,0.002000400080016,2.2,8.27498873318278,83.1644380257315,-6.622257827215647,0.296482554695067
6.749682015143208,2177.959369297352,7.448018319438029,0.002000400080016,8.4,8.27498873318278,83.1644380257315,-6.622257827215647,1.1320242997448016
6.749682015143208,2177.959369297352,7.448018319438029,0.002000400080016,12.5,8.27498873318278,83.1644380257315,-6.622257827215647,1.6845599698583351
87.44233743376952,600.5467407203514,0.3346860665272704,0.0022004400880176,2.2,35.330206449710886,73.74202456976965,-1.4283897762640958,0.0869702966334875
87.44233743376952,600.5467407203514,0.3346860665272704,0.0022004400880176,8.4,35.330206449710886,73.74202456976965,-1.4283897762640958,0.3320684053278615
87.44233743376952,600.5467407203514,0.3346860665272704,0.0022004400880176,12.5,35.330206449710886,73.74202456976965,-1.4283897762640958,0.4941494126902701
75.75762446803584,617.3195077589507,1.8451823496415385,0.0024004800960192,2.2,26.76738840308284,85.66860369886177,39.21906563093017,0.0746771727983881
75.75762446803584,617.3195077589507,1.8451823496415385,0.0024004800960192,8.4,26.76738840308284,85.66860369886177,39.21906563093017,0.2851310234120273
75.75762446803584,617.3195077589507,1.8451823496415385,0.0024004800960192,12.5,26.76738840308284,85.66860369886177,39.21906563093017,0.4243021181726597
23.04882440765348,1277.5190089939174,6.901286692868013,0.0026005201040208,2.2,31.76616733541605,49.95939598925349,13.427347489573611,0.19034603331924
23.04882440765348,1277.5190089939174,6.901286692868013,0.0026005201040208,8.4,31.76616733541605,49.95939598925349,13.427347489573611,0.726775763582553
23.04882440765348,1277.5190089939174,6.901286692868013,0.0026005201040208,12.5,31.76616733541605,49.95939598925349,13.427347489573611,1.0815115529502275
20.455122212603552,1373.8489004005664,7.027096553486616,0.0028005601120224,2.2,9.824348347810558,60.19256500509258,33.36727523510562,0.0941160074477788
20.455122212603552,1373.8489004005664,7.027096553486616,0.0028005601120224,8.4,9.824348347810558,60.19256500509258,33.36727523510562,0.3593520284369738
20.455122212603552,1373.8489004005664,7.027096553486616,0.0028005601120224,12.5,9.824348347810558,60.19256500509258,33.36727523510562,0.5347500423169251
20.589383337541875,1368.5303795822038,7.020935358142526,0.003000600120024,2.2,10.587293102620976,30.84477979697344,32.43762333344216,0.0795080083850635
20.589383337541875,1368.5303795822038,7.020935358142526,0.003000600120024,8.4,10.587293102620976,30.84477979697344,32.43762333344216,0.3035760320156973
20.589383337541875,1368.5303795822038,7.020935358142526,0.003000600120024,12.5,10.587293102620976,30.84477979697344,32.43762333344216,0.4517500476424065
30.860590651560702,1054.6151880130546,6.438134461099871,0.0032006401280256,2.2,2.074866275495318,30.41745523819748,15.575977873143684,0.0211356915172873
30.860590651560702,1054.6151880130546,6.438134461099871,0.0032006401280256,8.4,2.074866275495318,30.41745523819748,15.575977873143684,0.0806999130660061
30.860590651560702,1054.6151880130546,6.438134461099871,0.0032006401280256,12.5,2.074866275495318,30.41745523819748,15.575977873143684,0.1200891563482233
49.60429668874021,764.6713137230572,4.860470928324316,0.0034006801360272,2.2,16.103376759786485,44.4075972270912,25.33438542302718,0.0551170515471835
49.60429668874021,764.6713137230572,4.860470928324316,0.0034006801360272,8.4,16.103376759786485,44.4075972270912,25.33438542302718,0.2104469240892461
49.60429668874021,764.6713137230572,4.860470928324316,0.0034006801360272,12.5,16.103376759786485,44.4075972270912,25.33438542302718,0.3131650656089972
41.71532658457984,857.4243285892571,5.598451551581555,0.0036007201440288,2.2,27.987233066683743,36.04843182834512,-0.3623994793643863,0.0960358200696174
41.71532658457984,857.4243285892571,5.598451551581555,0.0036007201440288,8.4,27.987233066683743,36.04843182834512,-0.3623994793643863,0.3666822220839936
41.71532658457984,857.4243285892571,5.598451551581555,0.0036007201440288,12.5,27.987233066683743,36.04843182834512,-0.3623994793643863,0.5456580685773715
29.754476916833564,1081.090489650334,6.511200292500895,0.0038007601520304,2.2,42.89674569986644,45.61268207614522,24.41983524634541,0.1930914873290109
29.754476916833564,1081.090489650334,6.511200292500895,0.0038007601520304,8.4,42.89674569986644,45.61268207614522,24.41983524634541,0.7372584061653144
29.754476916833564,1081.090489650334,6.511200292500895,0.0038007601520304,12.5,42.89674569986644,45.61268207614522,24.41983524634541,1.0971107234602897
57.007496051402256,702.8226669519581,4.083969798235135,0.004000800160032,2.2,33.346372372934034,40.62259767170384,3.619228963164476,0.0901704371505085
57.007496051402256,702.8226669519581,4.083969798235135,0.004000800160032,8.4,33.346372372934034,40.62259767170384,3.619228963164476,0.344287123665578
57.007496051402256,702.8226669519581,4.083969798235135,0.004000800160032,12.5,33.346372372934034,40.62259767170384,3.619228963164476,0.5123320292642529
16.856978155423555,1531.627006173076,7.177736960157951,0.0042008401680336,2.2,21.76981616998757,31.711201490318896,31.60310483770754,0.1742032484028372
16.856978155423555,1531.627006173076,7.177736960157951,0.0042008401680336,8.4,21.76981616998757,31.711201490318896,31.60310483770754,0.665139675719924
16.856978155423555,1531.627006173076,7.177736960157951,0.0042008401680336,12.5,21.76981616998757,31.711201490318896,31.60310483770754,0.98979118410703
29.832295125493545,1079.1800896967766,6.506138947839932,0.0044008801760352,2.2,47.65600571970689,84.55824878436297,-5.8137933445545045,0.2289915538873293
29.832295125493545,1079.1800896967766,6.506138947839932,0.0044008801760352,8.4,47.65600571970689,84.55824878436297,-5.8137933445545045,0.8743313875698027
29.832295125493545,1079.1800896967766,6.506138947839932,0.0044008801760352,12.5,47.65600571970689,84.55824878436297,-5.8137933445545045,1.3010883743598256
36.14075667996379,946.1302142318992,6.056779212006711,0.0046009201840368,2.2,35.96226002879159,30.49338788333349,28.65693364426388,0.1333281399241858
36.14075667996379,946.1302142318992,6.056779212006711,0.0046009201840368,8.4,35.96226002879159,30.49338788333349,28.65693364426388,0.5090710797105279
36.14075667996379,946.1302142318992,6.056779212006711,0.0046009201840368,12.5,35.96226002879159,30.49338788333349,28.65693364426388,0.7575462495692381
43.76594865844805,830.0790993344281,5.416285851398299,0.0048009601920384,2.2,46.5082601431275,74.16492866022512,-5.003154671569023,0.158060684314662
43.76594865844805,830.0790993344281,5.416285851398299,0.0048009601920384,8.4,46.5082601431275,74.16492866022512,-5.003154671569023,0.6035044310196187
43.76594865844805,830.0790993344281,5.416285851398299,0.0048009601920384,12.5,46.5082601431275,74.16492866022512,-5.003154671569023,0.8980720699696706
71.73995671840616,628.8823494901744,2.349977046352778,0.00500100020004,2.2,26.379398663608285,39.12887321517099,34.05946184471545,0.0646212005443073
71.73995671840616,628.8823494901744,2.349977046352778,0.00500100020004,8.4,26.379398663608285,39.12887321517099,34.05946184471545,0.246735492987355
71.73995671840616,628.8823494901744,2.349977046352778,0.00500100020004,12.5,26.379398663608285,39.12887321517099,34.05946184471545,0.3671659121835641
21.972271483460577,1315.9038864216568,6.955237787301859,0.0052010402080416,2.2,12.94521373965698,84.733777319976,5.2102259067501855,0.1190189120387413
21.972271483460577,1315.9038864216568,6.955237787301859,0.0052010402080416,8.4,12.94521373965698,84.733777319976,5.2102259067501855,0.4544358459661033
21.972271483460577,1315.9038864216568,6.955237787301859,0.0052010402080416,12.5,12.94521373965698,84.733777319976,5.2102259067501855,0.6762438184019395
48.709927265156985,773.6221833129084,4.949036185722816,0.0054010802160432,2.2,2.6413343182361,83.56775637539315,22.719668241528737,0.0314988727817046
48.709927265156985,773.6221833129084,4.949036185722816,0.0054010802160432,8.4,2.6413343182361,83.56775637539315,22.719668241528737,0.1202684233483268
48.709927265156985,773.6221833129084,4.949036185722816,0.0054010802160432,12.5,2.6413343182361,83.56775637539315,22.719668241528737,0.1789708680778673
55.35523835327361,714.9001340844143,4.263649779036907,0.0056011202240448,2.2,36.30424257419252,69.23406878215545,14.375113931013992,0.10677134006348
55.35523835327361,714.9001340844143,4.263649779036907,0.0056011202240448,8.4,36.30424257419252,69.23406878215545,14.375113931013992,0.4076723893332874
55.35523835327361,714.9001340844143,4.263649779036907,0.0056011202240448,12.5,36.30424257419252,69.23406878215545,14.375113931013992,0.6066553412697729
8.948285081199806,2006.903562233387,7.408718514842194,0.0058011602320464,2.2,6.065149900276706,70.3340489880363,8.315157263116948,0.1774673568075755
8.948285081199806,2006.903562233387,7.408718514842194,0.0058011602320464,8.4,6.065149900276706,70.3340489880363,8.315157263116948,0.6776026350834704
8.948285081199806,2006.903562233387,7.408718514842194,0.0058011602320464,12.5,6.065149900276706,70.3340489880363,8.315157263116948,1.0083372545884977
56.64131241162226,705.4215683642906,4.124089802530125,0.006001200240048,2.2,15.138756413598358,30.320348518181312,22.272091659174823,0.0442361328820786
